UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
75,7,2024-03-19 13:48:03.245750,add_to_cart,prod_2670,,
75,7,2024-06-27 14:32:29.979102,add_to_cart,prod_7597,,
75,8,2024-03-16 14:19:43.216391,purchase,prod_4675,426.44155679154386,purchase
75,8,2024-05-27 08:52:01.877577,purchase,prod_1321,119.82998004411378,purchase
75,8,2024-03-24 14:51:11.687140,add_to_cart,prod_2621,,
75,9,2024-01-27 19:34:51.458744,add_to_cart,prod_9867,,
75,9,2024-02-10 22:02:13.283354,add_to_cart,prod_1306,,
75,9,2024-01-29 19:35:06.807120,purchase,prod_4492,336.4831660978115,purchase
75,9,2024-06-22 01:48:10.880571,add_to_cart,prod_8528,,
75,9,2024-05-24 14:11:35.546086,product_view,prod_5923,,
75,10,2024-01-12 12:58:59.146901,purchase,prod_2181,198.09934445129855,purchase
76,1,2024-07-17 01:52:00.654596,product_view,prod_8036,,
76,1,2024-05-22 08:19:45.283731,add_to_cart,prod_3261,,
76,2,2024-03-31 22:07:45.288426,add_to_cart,prod_4680,,
76,2,2024-06-17 22:00:26.693611,product_view,prod_4529,,
76,3,2024-05-06 13:09:56.552745,purchase,prod_2186,228.52911355800495,purchase
76,3,2024-02-29 06:07:45.125046,product_view,prod_7790,,
76,4,2024-01-09 07:58:06.598194,product_view,prod_9954,,
76,4,2024-02-17 01:15:13.393119,product_view,prod_7213,,
76,4,2024-01-15 08:00:26.517306,add_to_cart,prod_8831,,
76,4,2024-05-03 15:30:25.503916,add_to_cart,prod_8568,,
76,5,2024-05-25 01:19:24.022024,product_view,prod_9951,,
76,5,2024-04-15 03:28:46.538581,add_to_cart,prod_1273,,
76,5,2024-07-09 15:27:24.507232,product_view,prod_8322,,
76,6,2024-07-02 14:23:38.341052,add_to_cart,prod_5998,,
76,6,2024-02-22 02:44:38.063700,add_to_cart,prod_8927,,
76,6,2024-05-03 23:37:29.746606,product_view,prod_5372,,
76,6,2024-01-11 19:42:00.027733,add_to_cart,prod_7322,,
76,6,2024-02-05 00:18:15.644656,purchase,prod_1963,392.4295124049016,purchase
76,6,2024-04-20 19:31:35.733340,product_view,prod_7341,,
76,6,2024-04-13 08:49:43.474810,purchase,prod_8925,43.820181350659325,purchase
76,7,2024-05-02 18:38:55.492637,purchase,prod_6344,459.8520854943192,purchase
76,7,2024-07-16 13:24:13.935496,add_to_cart,prod_2683,,
76,7,2024-03-20 11:50:08.441362,add_to_cart,prod_3585,,
76,7,2024-04-23 18:37:19.420188,add_to_cart,prod_9503,,
76,7,2024-04-13 01:53:26.265882,add_to_cart,prod_1506,,
76,7,2024-06-14 13:06:42.896239,add_to_cart,prod_6936,,
76,7,2024-01-28 04:39:39.553639,product_view,prod_7484,,
76,8,2024-04-18 01:06:58.573738,purchase,prod_6269,258.7152019981475,purchase
76,8,2024-03-20 16:15:53.628619,add_to_cart,prod_6062,,
76,8,2024-03-26 16:43:53.381678,product_view,prod_5200,,
76,9,2024-01-21 03:10:58.527299,purchase,prod_2256,245.74471986869233,purchase
76,9,2024-01-02 06:30:18.142640,product_view,prod_6044,,
76,9,2024-03-15 00:52:47.286006,purchase,prod_1931,64.48658552288218,purchase
76,9,2024-03-30 14:38:13.464406,add_to_cart,prod_8938,,
76,10,2024-05-30 07:01:15.453529,purchase,prod_4658,268.7936271858451,purchase
76,10,2024-03-18 21:15:47.905206,product_view,prod_6218,,
77,1,2024-03-09 03:33:40.084419,add_to_cart,prod_4476,,
77,1,2024-06-28 06:00:16.372396,product_view,prod_4398,,
77,1,2024-06-24 00:52:40.240267,product_view,prod_1455,,
77,1,2024-05-18 01:23:48.191632,product_view,prod_8042,,
77,2,2024-05-21 09:40:00.757959,add_to_cart,prod_7665,,
77,2,2024-07-06 09:46:44.033045,purchase,prod_4478,80.31457169711373,purchase
77,2,2024-07-02 14:52:58.205916,purchase,prod_4275,176.41805876856813,purchase
77,2,2024-07-14 01:34:44.704561,purchase,prod_1371,298.05888378985804,purchase
77,3,2024-04-28 02:49:15.954992,purchase,prod_5156,210.78857316814697,purchase
77,3,2024-02-03 22:11:56.820710,add_to_cart,prod_5429,,
77,4,2024-02-23 14:18:52.686864,add_to_cart,prod_9523,,
77,4,2024-05-15 07:09:31.321937,product_view,prod_2734,,
77,5,2024-06-18 14:08:49.006272,product_view,prod_1923,,
77,5,2024-02-11 14:55:36.293074,purchase,prod_5283,336.1536943069791,purchase
77,5,2024-02-03 09:52:36.983463,add_to_cart,prod_6332,,
77,5,2024-01-19 03:29:26.034042,product_view,prod_4056,,
77,6,2024-03-06 15:11:48.608513,product_view,prod_9493,,
77,6,2024-04-06 08:01:07.743425,product_view,prod_2264,,
77,6,2024-06-22 16:51:14.443810,product_view,prod_4457,,
77,6,2024-06-05 22:12:05.036782,product_view,prod_2285,,
77,7,2024-01-10 02:33:00.442930,product_view,prod_8262,,
77,7,2024-01-11 10:46:45.553759,purchase,prod_9544,120.4423370515766,purchase
77,7,2024-01-31 20:39:52.356389,purchase,prod_5630,410.0604073287602,purchase
77,8,2024-07-04 02:28:23.066627,purchase,prod_9075,259.38748476631235,purchase
77,9,2024-04-22 11:59:20.312359,add_to_cart,prod_9739,,
77,9,2024-06-15 05:24:28.229291,product_view,prod_3623,,
77,10,2024-01-14 15:49:25.613512,purchase,prod_8765,35.986785999720595,purchase
77,10,2024-05-17 03:22:14.123200,add_to_cart,prod_8336,,
77,10,2024-07-23 17:30:45.631075,purchase,prod_4037,420.4829535188983,purchase
77,10,2024-06-11 17:31:24.685704,product_view,prod_4225,,
77,10,2024-04-29 08:25:37.415277,product_view,prod_6899,,
77,10,2024-04-07 06:45:24.350715,purchase,prod_4605,242.8009026425865,purchase
78,1,2024-03-23 02:01:36.818538,add_to_cart,prod_6721,,
78,1,2024-03-29 09:37:18.769032,purchase,prod_8555,217.13176561312224,purchase
78,1,2024-01-09 12:25:03.962051,purchase,prod_3649,273.66044445121497,purchase
78,1,2024-02-05 23:12:55.909049,product_view,prod_8550,,
78,2,2024-03-12 19:56:56.737746,purchase,prod_5619,8.491841390816443,purchase
78,2,2024-01-11 23:59:02.576598,add_to_cart,prod_9513,,
78,2,2024-01-01 18:58:53.909108,product_view,prod_3447,,
78,3,2024-02-28 09:14:19.170529,product_view,prod_4894,,
78,3,2024-03-21 11:15:51.472526,product_view,prod_6766,,
78,4,2024-05-15 16:04:28.807065,add_to_cart,prod_4016,,
78,4,2024-07-24 09:06:20.423971,add_to_cart,prod_9097,,
78,5,2024-03-07 06:06:26.776834,purchase,prod_8752,190.64710345657087,purchase
78,5,2024-05-20 06:03:12.229370,add_to_cart,prod_6850,,
78,5,2024-02-03 00:09:23.729192,product_view,prod_4516,,
78,5,2024-04-18 23:47:23.076662,add_to_cart,prod_5583,,
78,5,2024-02-28 07:21:37.636147,purchase,prod_6786,323.08948346193205,purchase
78,6,2024-06-02 11:45:57.309431,product_view,prod_3087,,
78,6,2024-03-10 19:36:54.855222,add_to_cart,prod_4392,,
78,6,2024-04-07 20:10:24.153476,product_view,prod_2144,,
78,7,2024-01-21 10:31:56.876769,purchase,prod_9836,164.05067331219888,purchase
78,7,2024-06-13 22:09:38.429651,purchase,prod_8531,298.09141221809335,purchase
78,7,2024-02-29 10:16:16.609103,add_to_cart,prod_2463,,
78,7,2024-05-24 10:55:16.556177,product_view,prod_1484,,
78,8,2024-07-22 22:27:30.899342,product_view,prod_5254,,
78,8,2024-03-05 02:10:52.720952,purchase,prod_7713,425.9646705424353,purchase
78,9,2024-05-13 02:12:48.721229,purchase,prod_5140,430.4403841446623,purchase
78,9,2024-02-05 02:16:34.430501,add_to_cart,prod_1144,,
78,9,2024-02-13 03:01:35.695693,product_view,prod_7226,,
78,10,2024-07-10 23:44:01.005102,product_view,prod_9422,,
78,10,2024-02-24 06:29:03.432374,product_view,prod_3640,,
79,1,2024-01-20 05:38:52.454888,add_to_cart,prod_3440,,
79,1,2024-04-28 07:38:17.764515,add_to_cart,prod_3169,,
79,1,2024-02-28 22:03:39.971298,purchase,prod_3498,354.4890216719313,purchase
79,2,2024-06-24 14:27:50.089332,product_view,prod_4765,,
79,3,2024-06-14 09:15:11.047710,purchase,prod_4094,278.98808784003376,purchase
79,3,2024-06-18 13:21:25.764271,product_view,prod_5623,,
79,3,2024-01-05 17:13:12.466483,add_to_cart,prod_9103,,
79,3,2024-03-13 02:31:50.978324,purchase,prod_9858,55.50198882528924,purchase
79,4,2024-01-25 19:10:49.135492,add_to_cart,prod_3458,,
79,4,2024-05-04 03:35:50.873774,purchase,prod_8710,12.242418159626029,purchase
79,4,2024-01-23 19:16:24.902229,purchase,prod_8393,94.63833277208686,purchase
79,4,2024-06-27 10:24:58.591680,add_to_cart,prod_5974,,
79,5,2024-05-05 15:50:41.422059,purchase,prod_5415,487.5259666543574,purchase
79,5,2024-03-22 16:35:21.420598,add_to_cart,prod_5311,,
79,5,2024-01-06 19:37:40.193370,product_view,prod_9070,,
79,5,2024-04-06 00:05:01.154177,product_view,prod_7816,,
79,6,2024-04-26 03:53:29.297961,product_view,prod_9903,,
79,6,2024-02-18 04:24:23.805451,purchase,prod_3368,124.01996027949232,purchase
79,7,2024-06-20 18:33:44.156238,add_to_cart,prod_4833,,
79,7,2024-04-26 18:16:57.548817,purchase,prod_1272,9.970511748262556,purchase
79,7,2024-07-14 08:16:03.592254,purchase,prod_3548,144.8357653257611,purchase
79,7,2024-06-28 07:39:19.628252,purchase,prod_2551,62.82700133378844,purchase
79,7,2024-04-10 11:59:09.657962,add_to_cart,prod_7033,,
79,7,2024-06-09 22:17:29.646527,add_to_cart,prod_6361,,
79,9,2024-05-28 18:54:09.563328,purchase,prod_5153,132.2545094946419,purchase
79,9,2024-02-04 02:10:32.095716,product_view,prod_1534,,
79,10,2024-01-09 15:41:31.218781,purchase,prod_6994,397.60280327063106,purchase
79,10,2024-06-14 17:40:24.864060,product_view,prod_2263,,
80,1,2024-06-28 17:18:26.248531,add_to_cart,prod_8584,,
80,1,2024-01-18 19:23:36.337888,purchase,prod_9615,42.06206123747386,purchase
80,1,2024-01-11 15:05:10.977049,add_to_cart,prod_2233,,
80,1,2024-04-02 02:54:48.836450,purchase,prod_8508,493.4818126192403,purchase
80,2,2024-02-08 03:42:53.430454,purchase,prod_3908,185.37267640267785,purchase
80,2,2024-03-16 02:53:38.461238,product_view,prod_6332,,
80,2,2024-04-01 18:23:09.231496,purchase,prod_3284,99.29439273909396,purchase
80,3,2024-05-27 00:46:57.949024,purchase,prod_2983,188.8759559787713,purchase
80,3,2024-07-13 19:13:19.290293,product_view,prod_1885,,
80,4,2024-01-30 08:24:26.992240,add_to_cart,prod_5358,,
80,4,2024-04-17 20:20:03.002621,purchase,prod_4817,487.2492337464969,purchase
80,5,2024-03-30 18:01:17.698462,purchase,prod_2573,313.0112148982392,purchase
80,5,2024-04-05 13:27:01.915290,purchase,prod_3505,176.88243812848535,purchase
80,5,2024-02-25 20:44:02.491799,product_view,prod_2648,,
80,5,2024-01-07 23:37:30.032584,add_to_cart,prod_7488,,
80,5,2024-04-25 13:19:58.175492,add_to_cart,prod_9151,,
80,5,2024-01-03 03:01:35.475932,add_to_cart,prod_4259,,
80,6,2024-02-27 21:26:13.306938,purchase,prod_9556,221.64260347223524,purchase
80,6,2024-04-19 06:02:47.839899,product_view,prod_1233,,
80,6,2024-06-09 18:26:18.943997,purchase,prod_2807,139.02834590552274,purchase
80,8,2024-02-10 09:56:49.308468,product_view,prod_7789,,
80,8,2024-01-15 09:12:28.858916,product_view,prod_1971,,
80,9,2024-01-26 15:26:31.427574,purchase,prod_2545,32.402587139404886,purchase
80,9,2024-03-22 07:01:15.654213,purchase,prod_7552,265.31609382575243,purchase
80,9,2024-07-15 19:52:03.387556,add_to_cart,prod_4258,,
80,9,2024-02-15 10:57:39.040865,purchase,prod_2787,14.255066714640042,purchase
80,10,2024-02-15 11:42:31.165530,add_to_cart,prod_9730,,
81,1,2024-04-17 13:50:22.736681,add_to_cart,prod_6516,,
81,1,2024-03-01 07:38:29.395597,add_to_cart,prod_9192,,
81,1,2024-01-18 01:16:14.537499,add_to_cart,prod_7642,,
81,1,2024-03-25 16:56:40.818820,purchase,prod_3383,180.8135123458607,purchase
81,2,2024-06-01 01:17:03.312421,product_view,prod_1930,,
81,3,2024-06-30 17:54:12.102494,purchase,prod_1059,401.03589723035446,purchase
81,3,2024-07-03 12:33:47.839423,purchase,prod_6731,373.9411037049613,purchase
81,3,2024-07-03 08:49:13.845141,purchase,prod_2256,362.8391332762344,purchase
81,3,2024-01-13 05:54:16.868980,add_to_cart,prod_5138,,
81,4,2024-01-22 08:14:45.371516,add_to_cart,prod_7814,,
81,4,2024-06-03 23:31:37.481300,purchase,prod_8939,242.3450912415664,purchase
81,4,2024-07-14 13:14:00.643171,product_view,prod_2242,,
81,5,2024-04-01 22:21:19.608513,product_view,prod_7111,,
81,5,2024-06-26 07:31:25.183538,product_view,prod_6677,,
81,5,2024-02-11 08:26:05.702798,add_to_cart,prod_9248,,
81,5,2024-01-16 21:55:57.477535,product_view,prod_7943,,
81,6,2024-04-18 14:41:31.290584,purchase,prod_2248,298.02158553072945,purchase
81,6,2024-04-18 23:10:52.028393,add_to_cart,prod_4507,,
81,6,2024-03-17 12:17:45.131537,product_view,prod_9436,,
81,7,2024-01-18 21:58:22.930238,add_to_cart,prod_4173,,
81,7,2024-07-23 15:11:04.184978,product_view,prod_3211,,
81,7,2024-03-21 11:10:30.302009,purchase,prod_7129,212.3797899481528,purchase
81,7,2024-01-17 12:10:01.361343,product_view,prod_7321,,
81,7,2024-06-17 15:13:17.564923,add_to_cart,prod_3324,,
81,8,2024-06-08 00:33:15.764773,add_to_cart,prod_3527,,
81,8,2024-02-18 04:38:57.872190,product_view,prod_6861,,
81,8,2024-01-24 22:15:26.330793,product_view,prod_4947,,
81,8,2024-01-17 06:48:48.521398,purchase,prod_5878,291.14681494388805,purchase
81,8,2024-01-07 20:34:18.106519,product_view,prod_5984,,
81,9,2024-06-14 20:46:36.850968,product_view,prod_6876,,
81,9,2024-04-07 07:45:10.629241,add_to_cart,prod_2348,,
81,9,2024-03-26 06:07:29.601779,add_to_cart,prod_8378,,
81,10,2024-03-18 03:06:31.577477,add_to_cart,prod_4706,,
81,10,2024-01-22 09:04:46.668185,product_view,prod_2049,,
82,1,2024-03-07 11:23:03.970568,add_to_cart,prod_9963,,
82,1,2024-06-27 19:37:09.875578,add_to_cart,prod_6419,,
82,1,2024-04-11 08:59:53.504406,add_to_cart,prod_4268,,
82,1,2024-03-19 09:41:11.166582,product_view,prod_3401,,
82,2,2024-04-20 01:09:08.160567,product_view,prod_3688,,
82,2,2024-01-09 17:59:04.658460,product_view,prod_5341,,
82,2,2024-07-21 18:48:04.278193,add_to_cart,prod_1870,,
82,3,2024-04-18 11:21:35.458745,add_to_cart,prod_3502,,
82,3,2024-05-05 20:22:25.852201,add_to_cart,prod_3085,,
82,3,2024-01-10 07:02:48.880846,add_to_cart,prod_3227,,
82,3,2024-05-19 12:19:30.233233,add_to_cart,prod_8114,,
82,4,2024-04-17 03:16:34.409843,add_to_cart,prod_8864,,
82,4,2024-03-12 08:34:17.589155,purchase,prod_1315,473.49664923475547,purchase
82,5,2024-07-08 05:07:12.659833,add_to_cart,prod_3474,,
82,5,2024-01-07 19:46:31.624678,product_view,prod_5834,,
82,5,2024-02-21 05:58:32.933119,product_view,prod_4739,,
82,6,2024-05-23 03:46:45.191129,product_view,prod_3823,,
82,6,2024-06-24 11:32:35.051220,purchase,prod_6157,385.63087874197385,purchase
82,6,2024-07-02 15:39:57.697976,purchase,prod_1471,44.176416886393504,purchase
82,6,2024-03-27 09:06:41.804286,add_to_cart,prod_5615,,
82,7,2024-07-24 06:32:04.936476,product_view,prod_5661,,
82,7,2024-06-01 18:41:16.341341,product_view,prod_1865,,
82,7,2024-03-18 23:00:39.893622,product_view,prod_9656,,
82,7,2024-03-06 10:23:38.995357,product_view,prod_5951,,
82,8,2024-03-20 04:42:55.723616,add_to_cart,prod_6662,,
82,9,2024-06-16 10:52:03.612305,add_to_cart,prod_1493,,
82,9,2024-03-09 02:59:37.159527,purchase,prod_1479,214.62844317680575,purchase
82,9,2024-02-27 04:13:56.509050,add_to_cart,prod_3935,,
82,9,2024-02-19 18:22:52.017721,purchase,prod_7829,57.72022215916815,purchase
82,9,2024-05-30 22:48:05.428555,product_view,prod_2867,,
82,10,2024-06-30 07:59:39.326524,add_to_cart,prod_6420,,
82,10,2024-01-23 06:06:41.490900,purchase,prod_9139,394.8185293097309,purchase
82,10,2024-06-21 21:13:09.602092,add_to_cart,prod_1734,,
82,10,2024-04-29 20:34:47.011476,purchase,prod_3390,494.4271531860605,purchase
82,10,2024-06-07 09:04:05.035816,add_to_cart,prod_6484,,
82,10,2024-01-26 03:07:41.002947,purchase,prod_4792,360.9352152397172,purchase
83,1,2024-05-13 05:08:23.764909,product_view,prod_3899,,
83,1,2024-03-04 05:27:52.017225,purchase,prod_3438,315.76533830312604,purchase
83,2,2024-02-07 11:37:55.796179,product_view,prod_1672,,
83,2,2024-02-22 17:12:20.408434,add_to_cart,prod_9508,,
83,2,2024-02-12 20:47:58.528141,add_to_cart,prod_9232,,
83,2,2024-05-12 18:42:17.388084,add_to_cart,prod_8495,,
83,3,2024-04-28 18:51:36.587895,add_to_cart,prod_6543,,
83,3,2024-05-08 10:48:50.251794,add_to_cart,prod_1958,,
83,3,2024-07-10 19:23:31.686740,product_view,prod_8992,,
83,3,2024-05-14 19:18:11.649914,purchase,prod_2374,348.9887511716331,purchase
83,4,2024-02-06 01:34:49.129440,add_to_cart,prod_4714,,
83,4,2024-03-04 13:27:28.301411,product_view,prod_3830,,
83,5,2024-06-01 06:39:47.286516,add_to_cart,prod_5808,,
83,5,2024-01-16 10:29:24.217102,product_view,prod_1137,,
83,6,2024-05-28 09:59:50.757839,product_view,prod_6477,,
83,6,2024-07-19 23:05:13.489264,add_to_cart,prod_4852,,
83,7,2024-07-16 19:46:57.532715,add_to_cart,prod_5898,,
83,7,2024-07-13 19:49:18.031218,add_to_cart,prod_7923,,
83,8,2024-05-10 03:21:44.780899,add_to_cart,prod_3246,,
83,8,2024-03-02 19:32:29.050836,purchase,prod_6066,339.5449258641486,purchase
83,8,2024-06-10 16:26:09.965240,add_to_cart,prod_8680,,
83,8,2024-06-24 08:12:17.982498,add_to_cart,prod_6420,,
83,9,2024-07-02 22:05:42.687368,add_to_cart,prod_2633,,
83,9,2024-01-02 17:34:10.564408,purchase,prod_9228,333.82423269178315,purchase
83,9,2024-04-12 11:53:26.382496,purchase,prod_4471,386.763721186372,purchase
83,9,2024-07-01 19:26:10.980061,add_to_cart,prod_7234,,
83,9,2024-04-04 09:10:15.884579,add_to_cart,prod_6719,,
83,9,2024-07-15 14:28:52.016043,add_to_cart,prod_2246,,
83,10,2024-05-13 07:30:07.523933,add_to_cart,prod_6281,,
83,10,2024-04-28 13:06:10.828035,purchase,prod_5427,96.30574373664167,purchase
83,10,2024-05-08 03:46:37.526078,add_to_cart,prod_4571,,
83,10,2024-05-01 01:15:32.803413,purchase,prod_9107,61.64204449777316,purchase
84,1,2024-04-09 04:03:13.941750,purchase,prod_2330,274.4577400688998,purchase
84,1,2024-01-06 10:54:04.825689,product_view,prod_1834,,
84,1,2024-06-05 07:50:19.316044,purchase,prod_4359,235.4760019996318,purchase
84,2,2024-02-01 21:03:53.225637,add_to_cart,prod_3116,,
84,2,2024-01-25 15:06:27.635993,purchase,prod_9569,397.0001158093982,purchase
84,2,2024-05-17 04:33:09.163810,purchase,prod_3361,210.04334446900577,purchase
84,3,2024-07-16 01:42:07.852468,add_to_cart,prod_8460,,
84,3,2024-03-18 13:41:18.952299,add_to_cart,prod_5242,,
84,4,2024-02-06 13:08:18.849190,purchase,prod_3185,377.094783429118,purchase
84,4,2024-05-04 08:37:48.942496,product_view,prod_6619,,
84,4,2024-03-25 15:09:23.390644,purchase,prod_6491,424.4903855311365,purchase
84,5,2024-02-03 02:08:16.329309,purchase,prod_3139,190.30877799368565,purchase
84,5,2024-05-07 01:31:46.768794,add_to_cart,prod_8542,,
84,5,2024-03-29 03:16:29.027627,purchase,prod_3896,420.9593848341992,purchase
84,6,2024-07-03 02:50:50.165798,add_to_cart,prod_6013,,
84,6,2024-02-02 06:05:25.097421,purchase,prod_7700,291.291550928827,purchase
84,6,2024-03-17 05:44:47.028692,add_to_cart,prod_9239,,
84,6,2024-05-20 13:45:47.341969,product_view,prod_8680,,
84,6,2024-05-20 02:58:11.997331,product_view,prod_4177,,
84,6,2024-07-03 22:21:26.983476,product_view,prod_7132,,
84,7,2024-02-08 12:28:51.344857,product_view,prod_9445,,
84,7,2024-02-27 02:36:28.629191,product_view,prod_3842,,
84,8,2024-06-27 16:44:15.884632,add_to_cart,prod_4479,,
84,8,2024-03-30 05:53:34.873250,purchase,prod_5319,165.11396617988746,purchase
84,8,2024-03-15 05:29:39.866773,add_to_cart,prod_4343,,
84,9,2024-05-11 15:22:46.632994,add_to_cart,prod_2965,,
84,9,2024-05-23 00:35:50.016415,product_view,prod_6504,,
84,9,2024-01-02 06:34:52.954062,purchase,prod_4716,409.73953210591384,purchase
84,10,2024-01-12 20:04:48.481816,product_view,prod_1499,,
85,1,2024-06-19 18:08:22.944405,add_to_cart,prod_4698,,
85,1,2024-03-19 14:04:51.032325,purchase,prod_3920,456.7552233774814,purchase
85,1,2024-05-18 12:47:15.194042,product_view,prod_8818,,
85,1,2024-06-23 14:01:17.827308,product_view,prod_8772,,
85,1,2024-05-06 10:58:15.369900,purchase,prod_3815,204.77082648741097,purchase
85,2,2024-06-25 10:39:14.279416,product_view,prod_4692,,
85,2,2024-05-27 05:07:22.884773,add_to_cart,prod_6488,,
85,3,2024-07-01 10:41:03.421729,add_to_cart,prod_1444,,
85,3,2024-07-15 08:55:54.968022,add_to_cart,prod_6708,,
85,3,2024-04-16 07:38:00.818915,purchase,prod_6350,246.8809187517527,purchase
85,3,2024-01-17 06:47:52.434113,product_view,prod_3930,,
85,3,2024-06-03 08:42:44.427710,add_to_cart,prod_7434,,
85,4,2024-05-10 11:51:20.500101,add_to_cart,prod_2555,,
85,4,2024-04-03 17:43:07.625789,product_view,prod_3784,,
85,4,2024-01-27 05:51:45.717383,purchase,prod_4063,406.5968301369194,purchase
85,4,2024-07-11 06:56:51.270934,add_to_cart,prod_4678,,
85,5,2024-05-02 07:50:13.354486,add_to_cart,prod_5960,,
85,5,2024-01-31 07:20:08.236285,purchase,prod_7001,190.5174673099183,purchase
85,6,2024-05-16 08:30:03.820708,add_to_cart,prod_4083,,
85,6,2024-04-14 10:04:47.299757,purchase,prod_7451,228.67926923017455,purchase
85,6,2024-03-14 21:00:55.900566,add_to_cart,prod_1872,,
85,6,2024-06-30 18:01:31.855812,add_to_cart,prod_2645,,
85,6,2024-04-10 23:37:48.914670,product_view,prod_3556,,
85,6,2024-04-05 16:53:30.457634,purchase,prod_7218,319.1702731072594,purchase
85,7,2024-02-18 22:43:21.177806,purchase,prod_6856,386.4734172440022,purchase
85,7,2024-03-03 15:07:30.508356,add_to_cart,prod_5685,,
85,7,2024-05-21 15:00:03.159868,purchase,prod_9887,356.06126967375644,purchase
85,8,2024-01-08 09:54:20.769787,purchase,prod_5597,459.6401651021693,purchase
85,8,2024-01-02 11:13:32.919769,product_view,prod_2417,,
85,8,2024-05-24 00:31:07.938525,product_view,prod_7376,,
85,8,2024-03-31 04:22:55.494782,product_view,prod_3264,,
85,8,2024-04-01 06:04:50.132184,product_view,prod_4929,,
85,8,2024-05-06 13:21:22.226431,product_view,prod_7158,,
85,8,2024-06-24 04:50:56.824231,product_view,prod_3272,,
85,8,2024-07-21 16:15:53.692772,add_to_cart,prod_5088,,
85,9,2024-07-23 02:08:06.248539,purchase,prod_9833,173.36049966296983,purchase
85,9,2024-06-30 07:51:47.477224,add_to_cart,prod_1016,,
85,9,2024-02-20 16:35:59.024894,product_view,prod_9263,,
86,1,2024-06-26 11:06:58.066190,purchase,prod_1030,441.7541963300489,purchase
86,1,2024-06-05 12:41:42.723038,purchase,prod_8550,51.89890686681846,purchase
86,1,2024-03-24 10:48:17.671140,add_to_cart,prod_2096,,
86,1,2024-05-21 18:01:03.845891,product_view,prod_5084,,
86,2,2024-01-14 16:44:38.891091,purchase,prod_3262,224.90725362310775,purchase
86,2,2024-06-22 02:58:59.566079,purchase,prod_3307,292.9416519596689,purchase
86,2,2024-03-28 14:11:41.169400,product_view,prod_6964,,
86,3,2024-03-02 18:36:10.551586,product_view,prod_6476,,
86,3,2024-01-03 12:57:16.147598,add_to_cart,prod_8821,,
86,4,2024-02-20 06:26:42.027972,purchase,prod_2359,258.64439438788736,purchase
86,4,2024-06-13 17:07:41.993298,add_to_cart,prod_2371,,
86,4,2024-07-09 14:09:52.028910,purchase,prod_1497,458.47780465631047,purchase
86,5,2024-02-17 18:57:07.195428,product_view,prod_2086,,
86,5,2024-05-15 13:24:46.978438,purchase,prod_5375,344.9257183220135,purchase
86,5,2024-03-16 14:53:14.243967,product_view,prod_1075,,
86,5,2024-02-18 10:23:41.770464,add_to_cart,prod_1899,,
86,5,2024-04-22 10:08:39.937527,purchase,prod_3043,39.77139270267258,purchase
86,5,2024-07-24 06:13:11.875187,product_view,prod_4647,,
86,5,2024-06-09 08:11:26.739552,product_view,prod_7012,,
86,6,2024-05-02 21:52:32.340536,product_view,prod_4060,,
86,7,2024-04-17 09:07:43.921886,add_to_cart,prod_4592,,
86,7,2024-05-20 07:45:43.247173,add_to_cart,prod_7598,,
86,7,2024-06-12 13:52:40.739870,purchase,prod_1349,338.11770889579526,purchase
86,8,2024-02-02 09:50:22.180093,purchase,prod_4207,384.921544687472,purchase
86,8,2024-02-28 22:45:42.690022,product_view,prod_1946,,
86,8,2024-06-13 14:18:49.523939,purchase,prod_6442,160.37591360780036,purchase
86,9,2024-04-21 17:37:58.486865,add_to_cart,prod_7093,,
86,9,2024-04-02 00:07:04.494487,purchase,prod_3026,250.27150332991505,purchase
86,9,2024-04-16 11:07:19.201856,product_view,prod_4008,,
86,10,2024-01-26 12:35:29.237248,product_view,prod_2300,,
86,10,2024-06-29 07:59:10.734536,add_to_cart,prod_3493,,
86,10,2024-04-08 08:37:57.961838,product_view,prod_8838,,
86,10,2024-02-09 04:51:43.617872,product_view,prod_4433,,
86,10,2024-03-31 22:10:34.611991,product_view,prod_2744,,
87,1,2024-05-02 06:41:48.356005,product_view,prod_2522,,
87,1,2024-03-14 17:46:57.297225,product_view,prod_4115,,
87,1,2024-03-05 21:45:33.216046,add_to_cart,prod_6288,,
87,1,2024-03-08 19:46:46.665006,product_view,prod_4432,,
87,1,2024-03-28 15:31:31.022747,purchase,prod_6917,116.33908366574056,purchase
87,2,2024-01-14 17:50:41.691228,add_to_cart,prod_5957,,
87,3,2024-01-07 07:21:39.014035,add_to_cart,prod_8710,,
87,3,2024-01-09 01:10:08.442149,add_to_cart,prod_5883,,
87,3,2024-05-04 07:20:31.219728,product_view,prod_8601,,
87,4,2024-03-15 23:51:23.349733,add_to_cart,prod_4230,,
87,4,2024-06-06 02:10:11.728494,add_to_cart,prod_6358,,
87,4,2024-06-02 13:40:38.403539,purchase,prod_7633,263.8065899064152,purchase
87,4,2024-05-26 20:29:08.588623,purchase,prod_9135,47.778806497866825,purchase
87,4,2024-03-31 08:29:12.047769,purchase,prod_8044,424.7541597369501,purchase
87,4,2024-04-22 18:24:42.561830,purchase,prod_7791,157.47611094967291,purchase
87,4,2024-03-25 07:13:00.779099,purchase,prod_4955,321.2859889451004,purchase
87,5,2024-03-07 00:03:58.909156,purchase,prod_3166,74.25199318771901,purchase
87,5,2024-04-17 04:04:12.247586,purchase,prod_6597,17.523568635188173,purchase
